Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63103,5287.2,3336.38,BUY,18-03-2025 12:50,411407.2,Open Long,0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,TRUE,1.121023,1.04E+15,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63103,5288.1,3336.95,BUY,18-03-2025 12:50,416694.4,Open Long,0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,TRUE,1.121214,8.39E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63137,3017.5,1905.16,BUY,18-03-2025 12:50,421982.5,Open Long,0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,TRUE,0.640132,1.63E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61507,1753.9,1078.77,BUY,18-03-2025 22:25,425000,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.362466,2.95E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61507,3270.7,2011.71,BUY,18-03-2025 22:25,426753.9,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.675934,9.07E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61509,1473.6,906.4,BUY,18-03-2025 22:25,430024.6,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.304548,1.70E+13,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61509,2951.8,1815.62,BUY,18-03-2025 22:25,431498.2,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.610048,8.90E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61509,2937.4,1806.77,BUY,18-03-2025 22:25,434450,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.607072,6.95E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61514,1568.6,964.91,BUY,18-03-2025 22:25,437387.4,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.324209,7.53E+13,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61528,834,513.14,BUY,18-03-2025 22:25,438956,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.172416,1.06E+15,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61575,5363.3,3302.45,BUY,18-03-2025 22:25,439790,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,1.109623,8.73E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61576,6308.8,3884.71,BUY,18-03-2025 22:25,445153.3,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,1.305261,5.62E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61604,2029.1,1250.01,BUY,18-03-2025 22:25,451462.1,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.420001,8.45E+13,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61613,4521.6,2785.89,BUY,18-03-2025 22:25,453491.2,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.936059,5.91E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61645,6302.5,3885.18,BUY,18-03-2025 22:25,458012.8,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,1.305418,9.73E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61645,5778.4,3562.09,BUY,18-03-2025 22:25,464315.3,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,1.196863,6.98E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61661,3669.1,2262.4,BUY,18-03-2025 22:25,470093.7,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.760167,9.61E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61668,5673,3498.43,BUY,18-03-2025 22:25,473762.8,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,1.17547,2.83E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61723,3669.1,2264.68,BUY,18-03-2025 22:25,479435.8,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.760931,1.05E+15,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61743,5378.3,3320.72,BUY,18-03-2025 22:25,483104.9,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,1.115762,8.52E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61756,5329.3,3291.16,BUY,18-03-2025 22:25,488483.2,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,1.105829,8.66E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61785,3669.1,2266.95,BUY,18-03-2025 22:25,493812.5,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.761695,4.31E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61869,2518.4,1558.11,BUY,18-03-2025 22:25,497481.6,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.523524,7.13E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52874,255.9,135.3,BUY,08-04-2025 20:50,500000,Open Long,0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,TRUE,0.045461,1.87E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52887,149.2,78.91,BUY,08-04-2025 20:50,500255.9,Open Long,0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,TRUE,0.026512,4.50E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52895,4253.7,2249.99,BUY,08-04-2025 20:50,500405.1,Open Long,0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,TRUE,0.755998,8.05E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52896,1890.3,999.89,BUY,08-04-2025 20:50,504658.8,Open Long,0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,TRUE,0.335963,6.46E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52902,14051,7433.26,BUY,08-04-2025 20:50,506549.1,Open Long,0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,TRUE,2.497575,3.95E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52905,14048.2,7432.2,BUY,08-04-2025 20:50,520600.1,Open Long,0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,TRUE,2.497219,2.84E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52907,1259.9,666.58,BUY,08-04-2025 20:50,534648.3,Open Long,0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,TRUE,0.223968,2.01E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52908,14324.8,7578.97,BUY,08-04-2025 20:50,535908.2,Open Long,0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,TRUE,2.546531,1.42E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52914,1568.6,830.01,BUY,08-04-2025 20:50,550233,Open Long,0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,TRUE,0.278882,9.71E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52916,4252,2249.99,BUY,08-04-2025 20:50,551801.6,Open Long,0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,TRUE,0.755995,2.39E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52937,4250.3,2249.98,BUY,08-04-2025 20:50,556053.6,Open Long,0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,TRUE,0.755993,6.11E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52957,1268.5,671.76,BUY,08-04-2025 20:50,560303.9,Open Long,0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,TRUE,0.22571,1.03E+15,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52958,1201.7,636.4,BUY,08-04-2025 20:50,561572.4,Open Long,0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,TRUE,0.213828,4.55E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52992,2358.8,1249.98,BUY,08-04-2025 20:50,562774.1,Open Long,0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,TRUE,0.419991,5.96E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52993,34867.1,18477.12,BUY,08-04-2025 20:50,565132.9,Open Long,0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,TRUE,6.208312,5.39E+13,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069298,7202,499.08,BUY,08-04-2025 22:27,0,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,0.167691,2.75E+13,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069302,11279,781.66,BUY,08-04-2025 22:27,7202,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,0.262636,7.50E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069305,9024,625.41,BUY,08-04-2025 22:27,18481,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,0.210136,2.51E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069307,21641,1499.87,BUY,08-04-2025 22:27,27505,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,0.503956,5.47E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069344,2480,171.97,BUY,08-04-2025 22:27,49146,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,0.057782,1.09E+15,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069348,38657,2680.79,BUY,08-04-2025 22:27,51626,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,0.900743,1.21E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069361,12195,845.86,BUY,08-04-2025 22:27,90283,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,0.284208,3.79E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069371,59397,4120.43,BUY,08-04-2025 22:27,102478,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,1.384464,8.66E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.0694,221650,15382.51,BUY,08-04-2025 22:27,161875,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,5.168522,3.26E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.0694,7209,500.3,BUY,08-04-2025 22:27,383525,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,0.168101,6.34E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069401,4244,294.54,BUY,08-04-2025 22:27,390734,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,0.098964,6.52E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069409,15571,1080.77,BUY,08-04-2025 22:27,394978,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,0.363137,1.08E+15,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069411,74866,5196.52,BUY,08-04-2025 22:27,410549,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,1.746031,1.81E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069416,72214,5012.81,BUY,08-04-2025 22:27,485415,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,1.684302,5.02E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.06942,16286,1130.57,BUY,08-04-2025 22:27,557629,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,0.379872,7.25E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069437,5935,412.11,BUY,08-04-2025 22:27,573915,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,0.138468,1.32E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.06944,14410,1000.63,BUY,08-04-2025 22:27,579850,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,0.336211,1.32E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069443,5740,398.6,BUY,08-04-2025 22:27,594260,Open Long,0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,TRUE,0.133929,2.57E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.092,37.49,453.33,BUY,09-04-2025 12:49,0,Open Long,0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,TRUE,0.152318,6.88E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.093,9.87,119.36,BUY,09-04-2025 12:49,37.49,Open Long,0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,TRUE,0.040104,1.10E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.094,36.51,441.55,BUY,09-04-2025 12:49,47.36,Open Long,0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,TRUE,0.148361,1.82E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.094,41.21,498.39,BUY,09-04-2025 12:49,83.87,Open Long,0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,TRUE,0.167459,7.74E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.095,87.78,1061.7,BUY,09-04-2025 12:49,125.08,Open Long,0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,TRUE,0.35673,1.49E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.096,185.35,2241.99,BUY,09-04-2025 12:49,212.86,Open Long,0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,TRUE,0.753309,8.77E+13,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.099,1.79,21.66,BUY,09-04-2025 12:49,398.21,Open Long,0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,TRUE,0.007276,4.48E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.655,1.58,21.57,SELL,09-04-2025 23:21,400,Close Long,2.464958,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,TRUE,0.007248,1.04E+15,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.655,30.64,418.39,SELL,09-04-2025 23:21,398.42,Close Long,47.801464,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,TRUE,0.140578,7.71E+13,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.652,164.81,2249.99,SELL,09-04-2025 23:21,367.78,Close Long,256.625651,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,TRUE,0.755995,4.18E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.651,56.41,770.05,SELL,09-04-2025 23:21,202.97,Close Long,87.779601,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,TRUE,0.258737,1.66E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.65,87.78,1198.2,SELL,09-04-2025 23:21,146.56,Close Long,136.506678,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,TRUE,0.402593,1.00E+15,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.647,58.78,802.17,SELL,09-04-2025 23:21,58.78,Close Long,91.232438,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,TRUE,0.269528,3.29E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078885,6365,502.1,SELL,10-04-2025 01:55,600000,Close Long,60.435675,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.168706,6.89E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078885,6868,541.78,SELL,10-04-2025 01:55,593635,Close Long,65.21166,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.182038,1.13E+15,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078846,11678,920.76,SELL,10-04-2025 01:55,586767,Close Long,110.427168,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.309376,1.02E+15,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078846,12195,961.53,SELL,10-04-2025 01:55,575089,Close Long,115.31592,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.323072,1.07E+15,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.07881,28583,2252.63,SELL,10-04-2025 01:55,562894,Close Long,269.25186,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.756882,4.58E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078806,12195,961.04,SELL,10-04-2025 01:55,534311,Close Long,114.82812,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.322908,7.25E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.07879,6348,500.16,SELL,10-04-2025 01:55,522116,Close Long,59.6712,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.168052,4.84E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078783,3858,303.94,SELL,10-04-2025 01:55,515768,Close Long,36.238194,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.102124,6.26E+13,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078782,3420,269.43,SELL,10-04-2025 01:55,511910,Close Long,32.12064,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.090529,5.69E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078779,12835,1011.13,SELL,10-04-2025 01:55,508490,Close Long,120.507815,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.339738,8.55E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.07876,124356,9794.28,SELL,10-04-2025 01:55,495655,Close Long,1165.21572,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,3.290877,1.29E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078759,12529,986.77,SELL,10-04-2025 01:55,371299,Close Long,117.384201,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.331555,2.49E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.07874,6351,500.08,SELL,10-04-2025 01:55,358770,Close Long,59.38185,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.168025,8.93E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078734,6234,490.83,SELL,10-04-2025 01:55,352419,Close Long,58.250496,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.164917,1.71E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078734,253691,19974.11,SELL,10-04-2025 01:55,346185,Close Long,2370.488704,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,6.711299,2.17E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.07873,12893,1015.07,SELL,10-04-2025 01:55,92494,Close Long,120.42062,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.341062,8.90E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078711,3858,303.67,SELL,10-04-2025 01:55,79601,Close Long,35.960418,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.102031,1.86E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078696,43281,3406.04,SELL,10-04-2025 01:55,75743,Close Long,402.772986,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,1.144429,8.36E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078694,32462,2554.56,SELL,10-04-2025 01:55,32462,Close Long,302.026448,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,TRUE,0.858333,5.13E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082647,300,24.79,BUY,12-04-2025 15:51,0,Open Long,0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,TRUE,0.008329,1.04E+15,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082648,18149,1499.98,BUY,12-04-2025 15:51,300,Open Long,0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,TRUE,0.503992,3.02E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082656,5180,428.16,BUY,12-04-2025 15:51,18449,Open Long,0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,TRUE,0.14386,6.25E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082656,4857,401.46,BUY,12-04-2025 15:51,23629,Open Long,0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,TRUE,0.13489,7.38E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082689,13548,1120.27,BUY,12-04-2025 15:51,28486,Open Long,0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,TRUE,0.37641,7.42E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082698,20173,1668.27,BUY,12-04-2025 15:51,42034,Open Long,0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,TRUE,0.560537,7.90E+14,1.74E+12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082712,9523,787.67,BUY,12-04-2025 15:51,62207,Open Long,0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,TRUE,0.264655,5.36E+14,1.74E+12
